modelo,condicao,variacao,indice,arquivo,texto_original,texto_transcrito,duracao_s,lev_dist,lev_sim,status,erro
xtts,original,v3,35,xtts/outputs_final_experiment/original/v3/035.wav,"Depois de vários testes, conseguimos identificar a origem do problema.","Depois de vários testes, conseguimos identificar a origem do problema.",4.653,9,0.8729,ok,
xtts,original,v3,36,xtts/outputs_final_experiment/original/v3/036.wav,A praia estava praticamente vazia naquela manhã de terça-feira.,A praia estava praticamente vazia naquela manhã de terça-feira.,5.397,3,0.9458,ok,
xtts,original,v3,37,xtts/outputs_final_experiment/original/v3/037.wav,O resultado saiu mais cedo do que imaginávamos.,O resultado saiu mais cedo do que imaginávamos.,4.112,2,0.96,ok,
xtts,original,v3,38,xtts/outputs_final_experiment/original/v3/038.wav,Eu precisava apenas de alguns minutos para terminar aquela tarefa.,Eu precisava apenas de alguns minutos para terminar aquela tarefa.,4.679,3,0.9555,ok,
xtts,original,v3,39,xtts/outputs_final_experiment/original/v3/039.wav,A apresentação terminou com aplausos.,A apresentação terminou com aplausos.,2.647,3,0.9183,ok,
xtts,original,v3,40,xtts/outputs_final_experiment/original/v3/040.wav,Você pretende viajar durante o feriado?,Você pretende viajar durante o feriado?,5.439,3,0.9119,ok,
xtts,original,v3,41,xtts/outputs_final_experiment/original/v3/041.wav,O elevador parou no décimo segundo andar.,(ininteligível),4.127,29,0.2752,ok,
xtts,original,v3,42,xtts/outputs_final_experiment/original/v3/042.wav,"Durante a visita ao museu, aprendemos diversos fatos curiosos sobre a história da região.","Durante a visita ao museu, aprendemos diversos fatos curiosos sobre a história da região.",5.225,11,0.8726,ok,
xtts,original,v3,43,xtts/outputs_final_experiment/original/v3/043.wav,O mercado fecha às oito horas da noite.,O mercado fecha às oito horas da noite.,4.71,2,0.9514,ok,
xtts,original,v3,44,xtts/outputs_final_experiment/original/v3/044.wav,A criança ficou observando atentamente os peixes coloridos dentro do aquário.,A criança ficou observando atentamente os peixes coloridos dentro do aquário.,5.527,1,0.9859,ok,
xtts,original,v3,45,xtts/outputs_final_experiment/original/v3/045.wav,Você conseguiu falar com o responsável?,(ininteligível),2.821,34,0.1075,ok,
xtts,original,v3,46,xtts/outputs_final_experiment/original/v3/046.wav,O motorista precisou escolher uma rota alternativa para evitar um grande congestionamento.,(ininteligível),5.541,67,0.2446,ok,
xtts,original,v3,47,xtts/outputs_final_experiment/original/v3/047.wav,Hoje acordei mais cedo.,Hoje acordei mais cedo.,1.904,2,0.919,ok,
xtts,original,v3,48,xtts/outputs_final_experiment/original/v3/048.wav,O pesquisador apresentou resultados preliminares bastante promissores durante o seminário.,O pesquisador apresentou resultados preliminares bastante promissores durante o seminário.,1.755,8,0.9068,ok,
xtts,original,v3,49,xtts/outputs_final_experiment/original/v3/049.wav,Parece que vai chover novamente.,Parece que vai chover novamente.,4.754,1,0.9565,ok,
xtts,original,v3,50,xtts/outputs_final_experiment/original/v3/050.wav,Qual é a melhor maneira de chegar ao centro da cidade?,Qual é a melhor maneira de chegar ao centro da cidade?,3.558,1,0.9796,ok,
xtts,original,v3,51,xtts/outputs_final_experiment/original/v3/051.wav,O sistema voltou a funcionar normalmente.,O sistema voltou a funcionar normalmente.,4.333,1,0.9847,ok,
xtts,original,v3,52,xtts/outputs_final_experiment/original/v3/052.wav,"Depois de meses de planejamento e preparação, a equipe finalmente iniciou a execução do projeto.","Depois de meses de planejamento e preparação, a equipe finalmente iniciou a execução do projeto.",2.152,11,0.881,ok,
xtts,original,v3,53,xtts/outputs_final_experiment/original/v3/053.wav,O livro estava sobre a mesa.,O livro estava sobre a mesa.,5.099,0,0.9833,ok,
xtts,original,v3,54,xtts/outputs_final_experiment/original/v3/054.wav,Você poderia verificar se a porta foi realmente trancada antes de sairmos?,Você poderia verificar se a porta foi realmente trancada antes de sairmos?,4.923,7,0.9014,ok,
xtts,original,v3,55,xtts/outputs_final_experiment/original/v3/055.wav,A estudante apresentou seu trabalho com confiança.,A estudante apresentou seu trabalho com confiança.,1.703,2,0.9496,ok,
xtts,original,v3,56,xtts/outputs_final_experiment/original/v3/056.wav,Na semana passada houve uma queda de energia que afetou vários bairros da cidade.,Na semana passada houve uma queda de energia que afetou vários bairros da cidade.,1.61,10,0.8743,ok,
xtts,original,v3,57,xtts/outputs_final_experiment/original/v3/057.wav,Ainda falta muito?,Ainda falta muito?,4.213,2,0.9073,ok,
xtts,original,v3,58,xtts/outputs_final_experiment/original/v3/058.wav,O jardineiro passou boa parte da manhã cuidando das plantas do condomínio.,(ininteligível),2.198,54,0.2556,ok,
xtts,original,v3,59,xtts/outputs_final_experiment/original/v3/059.wav,O evento foi um sucesso.,O evento foi um sucesso.,4.695,0,0.9805,ok,
xtts,original,v3,60,xtts/outputs_final_experiment/original/v3/060.wav,Meu irmão chegou em casa pouco antes do jantar.,Meu irmão chegou em casa pouco antes do jantar.,4.184,0,1.0,ok,
xtts,original,v3,61,xtts/outputs_final_experiment/original/v3/061.wav,A reunião começou às nove horas.,A reunião começou às nove horas.,3.268,2,0.9218,ok,
xtts,original,v3,62,xtts/outputs_final_experiment/original/v3/062.wav,"Quando a chuva diminuiu, as pessoas voltaram gradualmente para as áreas externas do parque.","Quando a chuva diminuiu, as pessoas voltaram gradualmente para as áreas externas do parque.",1.631,5,0.9448,ok,
xtts,original,v3,63,xtts/outputs_final_experiment/original/v3/063.wav,Você já terminou a leitura daquele artigo?,Você já terminou a leitura daquele artigo?,1.51,4,0.9018,ok,
xtts,original,v3,64,xtts/outputs_final_experiment/original/v3/064.wav,O avião pousou sem atrasos.,O avião pousou sem atrasos.,2.485,1,0.9624,ok,
xtts,original,v3,65,xtts/outputs_final_experiment/original/v3/065.wav,"Apesar das dificuldades iniciais, conseguimos concluir todas as etapas previstas para esta fase.","Apesar das dificuldades iniciais, conseguimos concluir todas as etapas previstas para esta fase.",3.478,0,1.0,ok,
xtts,original,v3,66,xtts/outputs_final_experiment/original/v3/066.wav,O atendimento foi rápido.,(ininteligível),3.195,17,0.2987,ok,
xtts,original,v3,67,xtts/outputs_final_experiment/original/v3/067.wav,A banda ensaiou durante toda a tarde para a apresentação marcada para o fim de semana.,A banda ensaiou durante toda a tarde para a apresentação marcada para o fim de semana.,4.752,4,0.9582,ok,
xtts,original,v3,68,xtts/outputs_final_experiment/original/v3/068.wav,O celular descarregou no meio da viagem.,O celular descarregou no meio da viagem.,4.264,2,0.9447,ok,
xtts,original,v3,69,xtts/outputs_final_experiment/original/v3/069.wav,Que notícia excelente!,Que notícia excelente!,1.982,2,0.9081,ok,
xtts,original,v3,70,xtts/outputs_final_experiment/original/v3/070.wav,O pescador retornou ao porto trazendo uma quantidade inesperadamente grande de peixes.,O pescador retornou ao porto trazendo uma quantidade inesperadamente grande de peixes.,4.64,14,0.841,ok,
xtts,original,v3,71,xtts/outputs_final_experiment/original/v3/071.wav,O médico chegou pontualmente.,O médico chegou pontualmente.,5.044,0,1.0,ok,
xtts,original,v3,72,xtts/outputs_final_experiment/original/v3/072.wav,Você sabe qual é o número da sala onde acontecerá a entrevista?,Você sabe qual é o número da sala onde acontecerá a entrevista?,4.013,0,1.0,ok,
xtts,original,v3,73,xtts/outputs_final_experiment/original/v3/073.wav,O pôr do sol estava especialmente bonito hoje.,O pôr do sol estava especialmente bonito hoje.,2.511,4,0.9093,ok,
xtts,original,v3,74,xtts/outputs_final_experiment/original/v3/074.wav,"Depois do almoço, resolvemos caminhar sem pressa pelas ruas mais antigas da cidade.","Depois do almoço, resolvemos caminhar sem pressa pelas ruas mais antigas da cidade.",3.366,10,0.8741,ok,
xtts,original,v3,75,xtts/outputs_final_experiment/original/v3/075.wav,O ônibus atrasou alguns minutos.,O ônibus atrasou alguns minutos.,5.091,3,0.9141,ok,
xtts,original,v3,76,xtts/outputs_final_experiment/original/v3/076.wav,A professora respondeu às dúvidas dos alunos antes do encerramento da aula.,A professora respondeu às dúvidas dos alunos antes do encerramento da aula.,4.256,9,0.8722,ok,
xtts,original,v3,77,xtts/outputs_final_experiment/original/v3/077.wav,Já está tudo pronto?,Já está tudo pronto?,3.765,1,0.9599,ok,
xtts,original,v3,78,xtts/outputs_final_experiment/original/v3/078.wav,O técnico realizou uma inspeção detalhada em todos os equipamentos disponíveis.,(ininteligível),2.88,71,0.0949,ok,
xtts,original,v3,79,xtts/outputs_final_experiment/original/v3/079.wav,A fila estava enorme.,A fila estava enorme.,5.151,0,1.0,ok,
xtts,original,v3,80,xtts/outputs_final_experiment/original/v3/080.wav,O visitante demonstrou bastante interesse pelas atividades desenvolvidas no laboratório.,O visitante demonstrou bastante interesse pelas atividades desenvolvidas no laboratório.,3.092,8,0.9136,ok,
xtts,original,v3,81,xtts/outputs_final_experiment/original/v3/081.wav,Hoje foi um dia tranquilo.,Hoje foi um dia tranquilo.,2.809,0,0.9854,ok,
xtts,original,v3,82,xtts/outputs_final_experiment/original/v3/082.wav,O casal passou vários meses organizando cuidadosamente cada detalhe da cerimônia.,O casal passou vários meses organizando cuidadosamente cada detalhe da cerimônia.,5.471,0,1.0,ok,
xtts,original,v3,83,xtts/outputs_final_experiment/original/v3/083.wav,Você ouviu aquele barulho estranho?,(ininteligível),2.097,26,0.2309,ok,
xtts,original,v3,84,xtts/outputs_final_experiment/original/v3/084.wav,A recepcionista confirmou a reserva imediatamente após localizar os dados no sistema.,A recepcionista confirmou a reserva imediatamente após localizar os dados no sistema.,1.711,4,0.9545,ok,
xtts,original,v3,85,xtts/outputs_final_experiment/original/v3/085.wav,O trânsito melhorou bastante.,O trânsito melhorou bastante.,2.288,2,0.9267,ok,
xtts,original,v3,86,xtts/outputs_final_experiment/original/v3/086.wav,"Enquanto caminhava pela orla, observei crianças brincando e pessoas praticando esportes.",(ininteligível),5.574,59,0.3121,ok,
xtts,original,v3,87,xtts/outputs_final_experiment/original/v3/087.wav,O relógio marcou exatamente sete horas da manhã.,O relógio marcou exatamente sete horas da manhã.,3.243,1,0.9706,ok,
xtts,original,v3,88,xtts/outputs_final_experiment/original/v3/088.wav,O funcionário organizou os documentos para facilitar futuras consultas.,O funcionário organizou os documentos para facilitar futuras consultas.,5.004,0,1.0,ok,
xtts,original,v3,89,xtts/outputs_final_experiment/original/v3/089.wav,O jantar estava ótimo.,O jantar estava ótimo.,5.07,1,0.9737,ok,
xtts,original,v3,90,xtts/outputs_final_experiment/original/v3/090.wav,Será que ainda há vagas disponíveis?,Será que ainda há vagas disponíveis?,2.068,2,0.949,ok,
xtts,original,v3,91,xtts/outputs_final_experiment/original/v3/091.wav,A entrega foi realizada com sucesso.,A entrega foi realizada com sucesso.,4.413,1,0.9623,ok,
xtts,original,v3,92,xtts/outputs_final_experiment/original/v3/092.wav,"Depois de comparar diferentes alternativas, escolhemos a solução que parecia mais adequada para o problema.","Depois de comparar diferentes alternativas, escolhemos a solução que parecia mais adequada para o problema.",2.338,8,0.9195,ok,
xtts,original,v3,93,xtts/outputs_final_experiment/original/v3/093.wav,O teatro estava cheio naquela noite.,O teatro estava cheio naquela noite.,5.684,0,1.0,ok,
xtts,original,v3,94,xtts/outputs_final_experiment/original/v3/094.wav,Você costuma acordar cedo nos fins de semana?,Você costuma acordar cedo nos fins de semana?,3.344,0,1.0,ok,
xtts,original,v3,95,xtts/outputs_final_experiment/original/v3/095.wav,O comerciante percebeu um aumento significativo no movimento durante o período de férias.,O comerciante percebeu um aumento significativo no movimento durante o período de férias.,3.02,0,0.9953,ok,
xtts,original,v3,96,xtts/outputs_final_experiment/original/v3/096.wav,O parque abriu normalmente.,O parque abriu normalmente.,4.546,0,1.0,ok,
xtts,original,v3,97,xtts/outputs_final_experiment/original/v3/097.wav,A pesquisadora revisou os dados diversas vezes antes de publicar os resultados finais.,A pesquisadora revisou os dados diversas vezes antes de publicar os resultados finais.,2.859,4,0.9479,ok,
xtts,original,v3,98,xtts/outputs_final_experiment/original/v3/098.wav,O tempo mudou rapidamente.,(ininteligível),4.451,16,0.3418,ok,
xtts,original,v3,99,xtts/outputs_final_experiment/original/v3/099.wav,Eu gostaria de confirmar o horário exato da próxima reunião.,Eu gostaria de confirmar o horário exato da próxima reunião.,5.924,0,1.0,ok,
xtts,original,v3,100,xtts/outputs_final_experiment/original/v3/100.wav,"Após uma longa jornada de trabalho, todos comemoraram o encerramento bem-sucedido do projeto.","Após uma longa jornada de trabalho, todos comemoraram o encerramento bem-sucedido do projeto.",2.2,6,0.9339,ok,
xtts,ajustado,v1,1,xtts/outputs_final_experiment/ajustado/v1/001.wav,Hoje o trânsito estava tranquilo.,Hoje o trânsito estava tranquilo.,1.561,4,0.8876,ok,
xtts,ajustado,v1,2,xtts/outputs_final_experiment/ajustado/v1/002.wav,Você conseguiu encontrar o endereço correto da reunião?,Você conseguiu encontrar o endereço correto da reunião?,1.675,6,0.8947,ok,
xtts,ajustado,v1,3,xtts/outputs_final_experiment/ajustado/v1/003.wav,"Depois de muito procurar, finalmente encontrei as chaves que havia perdido durante a mudança.","Depois de muito procurar, finalmente encontrei as chaves que havia perdido durante a mudança.",5.567,9,0.9019,ok,
xtts,ajustado,v1,4,xtts/outputs_final_experiment/ajustado/v1/004.wav,O café estava tão quente que precisei esperar alguns minutos antes de beber.,(ininteligível),3.295,50,0.3387,ok,
xtts,ajustado,v1,5,xtts/outputs_final_experiment/ajustado/v1/005.wav,Que surpresa agradável encontrar vocês por aqui!,Que surpresa agradável encontrar vocês por aqui!,2.53,4,0.9153,ok,
xtts,ajustado,v1,6,xtts/outputs_final_experiment/ajustado/v1/006.wav,A previsão indica possibilidade de chuva forte entre o final da tarde e o início da noite.,A previsão indica possibilidade de chuva forte entre o final da tarde e o início da noite.,2.81,2,0.98,ok,
xtts,ajustado,v1,7,xtts/outputs_final_experiment/ajustado/v1/007.wav,Ontem eu passei rapidamente no mercado.,Ontem eu passei rapidamente no mercado.,4.242,0,0.9937,ok,
xtts,ajustado,v1,8,xtts/outputs_final_experiment/ajustado/v1/008.wav,Você lembra qual foi o horário combinado para o encontro de amanhã?,Você lembra qual foi o horário combinado para o encontro de amanhã?,2.09,0,1.0,ok,
xtts,ajustado,v1,9,xtts/outputs_final_experiment/ajustado/v1/009.wav,"Durante a viagem ao interior, observamos várias paisagens diferentes ao longo da estrada.",(ininteligível),3.517,70,0.1901,ok,
xtts,ajustado,v1,10,xtts/outputs_final_experiment/ajustado/v1/010.wav,O computador reiniciou sozinho.,O computador reiniciou sozinho.,3.652,1,0.9681,ok,
xtts,ajustado,v1,11,xtts/outputs_final_experiment/ajustado/v1/011.wav,Ainda não recebi a confirmação da inscrição.,Ainda não recebi a confirmação da inscrição.,2.498,5,0.8938,ok,
