indice,variacao,seed,texto,modelo,experimento,checkpoint,criterio_selecao,referencia,arquivo_gerado,status,tempo_s,erro
80,2,123,O visitante demonstrou bastante interesse pelas atividades desenvolvidas no laboratório,ajustado,artoodtoo_ft_e3,outputs\finetune\artoodtoo_ft_e3\checkpoints\checkpoint-3351,"A/B perceptivo documentado em outputs_unsloth_experimento/comparacao_audios.csv (unsloth_artoodtoo_model_1 vs baseline HF). | eval_loss_resumo.json: best_step=3351, best_eval_loss=5.1795. | Checkpoint epoch-end step 3351 (unico ponto de eval; menor eval_loss do run).",refs\8.wav,outputs_final_experiment\ajustado\v2\080.wav,ok,28.28,
80,3,456,O visitante demonstrou bastante interesse pelas atividades desenvolvidas no laboratório,ajustado,artoodtoo_ft_e3,outputs\finetune\artoodtoo_ft_e3\checkpoints\checkpoint-3351,"A/B perceptivo documentado em outputs_unsloth_experimento/comparacao_audios.csv (unsloth_artoodtoo_model_1 vs baseline HF). | eval_loss_resumo.json: best_step=3351, best_eval_loss=5.1795. | Checkpoint epoch-end step 3351 (unico ponto de eval; menor eval_loss do run).",refs\8.wav,outputs_final_experiment\ajustado\v3\080.wav,ok,28.38,
81,1,42,Hoje foi um dia tranquilo,ajustado,artoodtoo_ft_e3,outputs\finetune\artoodtoo_ft_e3\checkpoints\checkpoint-3351,"A/B perceptivo documentado em outputs_unsloth_experimento/comparacao_audios.csv (unsloth_artoodtoo_model_1 vs baseline HF). | eval_loss_resumo.json: best_step=3351, best_eval_loss=5.1795. | Checkpoint epoch-end step 3351 (unico ponto de eval; menor eval_loss do run).",refs\9.wav,outputs_final_experiment\ajustado\v1\081.wav,ok,1.69,
81,2,123,Hoje foi um dia tranquilo,ajustado,artoodtoo_ft_e3,outputs\finetune\artoodtoo_ft_e3\checkpoints\checkpoint-3351,"A/B perceptivo documentado em outputs_unsloth_experimento/comparacao_audios.csv (unsloth_artoodtoo_model_1 vs baseline HF). | eval_loss_resumo.json: best_step=3351, best_eval_loss=5.1795. | Checkpoint epoch-end step 3351 (unico ponto de eval; menor eval_loss do run).",refs\9.wav,outputs_final_experiment\ajustado\v2\081.wav,ok,2.75,
81,3,456,Hoje foi um dia tranquilo,ajustado,artoodtoo_ft_e3,outputs\finetune\artoodtoo_ft_e3\checkpoints\checkpoint-3351,"A/B perceptivo documentado em outputs_unsloth_experimento/comparacao_audios.csv (unsloth_artoodtoo_model_1 vs baseline HF). | eval_loss_resumo.json: best_step=3351, best_eval_loss=5.1795. | Checkpoint epoch-end step 3351 (unico ponto de eval; menor eval_loss do run).",refs\9.wav,outputs_final_experiment\ajustado\v3\081.wav,ok,1.69,
82,1,42,O casal passou vários meses organizando cuidadosamente cada detalhe da cerimônia,ajustado,artoodtoo_ft_e3,outputs\finetune\artoodtoo_ft_e3\checkpoints\checkpoint-3351,"A/B perceptivo documentado em outputs_unsloth_experimento/comparacao_audios.csv (unsloth_artoodtoo_model_1 vs baseline HF). | eval_loss_resumo.json: best_step=3351, best_eval_loss=5.1795. | Checkpoint epoch-end step 3351 (unico ponto de eval; menor eval_loss do run).",refs\9.wav,outputs_final_experiment\ajustado\v1\082.wav,ok,30.55,
82,2,123,O casal passou vários meses organizando cuidadosamente cada detalhe da cerimônia,ajustado,artoodtoo_ft_e3,outputs\finetune\artoodtoo_ft_e3\checkpoints\checkpoint-3351,"A/B perceptivo documentado em outputs_unsloth_experimento/comparacao_audios.csv (unsloth_artoodtoo_model_1 vs baseline HF). | eval_loss_resumo.json: best_step=3351, best_eval_loss=5.1795. | Checkpoint epoch-end step 3351 (unico ponto de eval; menor eval_loss do run).",refs\9.wav,outputs_final_experiment\ajustado\v2\082.wav,ok,30.77,
82,3,456,O casal passou vários meses organizando cuidadosamente cada detalhe da cerimônia,ajustado,artoodtoo_ft_e3,outputs\finetune\artoodtoo_ft_e3\checkpoints\checkpoint-3351,"A/B perceptivo documentado em outputs_unsloth_experimento/comparacao_audios.csv (unsloth_artoodtoo_model_1 vs baseline HF). | eval_loss_resumo.json: best_step=3351, best_eval_loss=5.1795. | Checkpoint epoch-end step 3351 (unico ponto de eval; menor eval_loss do run).",refs\9.wav,outputs_final_experiment\ajustado\v3\082.wav,ok,30.44,
83,1,42,Você ouviu aquele barulho estranho?,ajustado,artoodtoo_ft_e3,outputs\finetune\artoodtoo_ft_e3\checkpoints\checkpoint-3351,"A/B perceptivo documentado em outputs_unsloth_experimento/comparacao_audios.csv (unsloth_artoodtoo_model_1 vs baseline HF). | eval_loss_resumo.json: best_step=3351, best_eval_loss=5.1795. | Checkpoint epoch-end step 3351 (unico ponto de eval; menor eval_loss do run).",refs\9.wav,outputs_final_experiment\ajustado\v1\083.wav,ok,0.2,
83,2,123,Você ouviu aquele barulho estranho?,ajustado,artoodtoo_ft_e3,outputs\finetune\artoodtoo_ft_e3\checkpoints\checkpoint-3351,"A/B perceptivo documentado em outputs_unsloth_experimento/comparacao_audios.csv (unsloth_artoodtoo_model_1 vs baseline HF). | eval_loss_resumo.json: best_step=3351, best_eval_loss=5.1795. | Checkpoint epoch-end step 3351 (unico ponto de eval; menor eval_loss do run).",refs\9.wav,outputs_final_experiment\ajustado\v2\083.wav,ok,0.3,
83,3,456,Você ouviu aquele barulho estranho?,ajustado,artoodtoo_ft_e3,outputs\finetune\artoodtoo_ft_e3\checkpoints\checkpoint-3351,"A/B perceptivo documentado em outputs_unsloth_experimento/comparacao_audios.csv (unsloth_artoodtoo_model_1 vs baseline HF). | eval_loss_resumo.json: best_step=3351, best_eval_loss=5.1795. | Checkpoint epoch-end step 3351 (unico ponto de eval; menor eval_loss do run).",refs\9.wav,outputs_final_experiment\ajustado\v3\083.wav,ok,0.55,
84,1,42,A recepcionista confirmou a reserva imediatamente após localizar os dados no sistema,ajustado,artoodtoo_ft_e3,outputs\finetune\artoodtoo_ft_e3\checkpoints\checkpoint-3351,"A/B perceptivo documentado em outputs_unsloth_experimento/comparacao_audios.csv (unsloth_artoodtoo_model_1 vs baseline HF). | eval_loss_resumo.json: best_step=3351, best_eval_loss=5.1795. | Checkpoint epoch-end step 3351 (unico ponto de eval; menor eval_loss do run).",refs\9.wav,outputs_final_experiment\ajustado\v1\084.wav,ok,32.48,
84,2,123,A recepcionista confirmou a reserva imediatamente após localizar os dados no sistema,ajustado,artoodtoo_ft_e3,outputs\finetune\artoodtoo_ft_e3\checkpoints\checkpoint-3351,"A/B perceptivo documentado em outputs_unsloth_experimento/comparacao_audios.csv (unsloth_artoodtoo_model_1 vs baseline HF). | eval_loss_resumo.json: best_step=3351, best_eval_loss=5.1795. | Checkpoint epoch-end step 3351 (unico ponto de eval; menor eval_loss do run).",refs\9.wav,outputs_final_experiment\ajustado\v2\084.wav,ok,32.11,
84,3,456,A recepcionista confirmou a reserva imediatamente após localizar os dados no sistema,ajustado,artoodtoo_ft_e3,outputs\finetune\artoodtoo_ft_e3\checkpoints\checkpoint-3351,"A/B perceptivo documentado em outputs_unsloth_experimento/comparacao_audios.csv (unsloth_artoodtoo_model_1 vs baseline HF). | eval_loss_resumo.json: best_step=3351, best_eval_loss=5.1795. | Checkpoint epoch-end step 3351 (unico ponto de eval; menor eval_loss do run).",refs\9.wav,outputs_final_experiment\ajustado\v3\084.wav,ok,32.59,
85,1,42,O trânsito melhorou bastante,ajustado,artoodtoo_ft_e3,outputs\finetune\artoodtoo_ft_e3\checkpoints\checkpoint-3351,"A/B perceptivo documentado em outputs_unsloth_experimento/comparacao_audios.csv (unsloth_artoodtoo_model_1 vs baseline HF). | eval_loss_resumo.json: best_step=3351, best_eval_loss=5.1795. | Checkpoint epoch-end step 3351 (unico ponto de eval; menor eval_loss do run).",refs\9.wav,outputs_final_experiment\ajustado\v1\085.wav,ok,0.28,
85,2,123,O trânsito melhorou bastante,ajustado,artoodtoo_ft_e3,outputs\finetune\artoodtoo_ft_e3\checkpoints\checkpoint-3351,"A/B perceptivo documentado em outputs_unsloth_experimento/comparacao_audios.csv (unsloth_artoodtoo_model_1 vs baseline HF). | eval_loss_resumo.json: best_step=3351, best_eval_loss=5.1795. | Checkpoint epoch-end step 3351 (unico ponto de eval; menor eval_loss do run).",refs\9.wav,outputs_final_experiment\ajustado\v2\085.wav,ok,2.52,
85,3,456,O trânsito melhorou bastante,ajustado,artoodtoo_ft_e3,outputs\finetune\artoodtoo_ft_e3\checkpoints\checkpoint-3351,"A/B perceptivo documentado em outputs_unsloth_experimento/comparacao_audios.csv (unsloth_artoodtoo_model_1 vs baseline HF). | eval_loss_resumo.json: best_step=3351, best_eval_loss=5.1795. | Checkpoint epoch-end step 3351 (unico ponto de eval; menor eval_loss do run).",refs\9.wav,outputs_final_experiment\ajustado\v3\085.wav,ok,2.39,
86,1,42,"Enquanto caminhava pela orla, observei crianças brincando e pessoas praticando esportes",ajustado,artoodtoo_ft_e3,outputs\finetune\artoodtoo_ft_e3\checkpoints\checkpoint-3351,"A/B perceptivo documentado em outputs_unsloth_experimento/comparacao_audios.csv (unsloth_artoodtoo_model_1 vs baseline HF). | eval_loss_resumo.json: best_step=3351, best_eval_loss=5.1795. | Checkpoint epoch-end step 3351 (unico ponto de eval; menor eval_loss do run).",refs\9.wav,outputs_final_experiment\ajustado\v1\086.wav,ok,30.09,
86,2,123,"Enquanto caminhava pela orla, observei crianças brincando e pessoas praticando esportes",ajustado,artoodtoo_ft_e3,outputs\finetune\artoodtoo_ft_e3\checkpoints\checkpoint-3351,"A/B perceptivo documentado em outputs_unsloth_experimento/comparacao_audios.csv (unsloth_artoodtoo_model_1 vs baseline HF). | eval_loss_resumo.json: best_step=3351, best_eval_loss=5.1795. | Checkpoint epoch-end step 3351 (unico ponto de eval; menor eval_loss do run).",refs\9.wav,outputs_final_experiment\ajustado\v2\086.wav,ok,30.5,
86,3,456,"Enquanto caminhava pela orla, observei crianças brincando e pessoas praticando esportes",ajustado,artoodtoo_ft_e3,outputs\finetune\artoodtoo_ft_e3\checkpoints\checkpoint-3351,"A/B perceptivo documentado em outputs_unsloth_experimento/comparacao_audios.csv (unsloth_artoodtoo_model_1 vs baseline HF). | eval_loss_resumo.json: best_step=3351, best_eval_loss=5.1795. | Checkpoint epoch-end step 3351 (unico ponto de eval; menor eval_loss do run).",refs\9.wav,outputs_final_experiment\ajustado\v3\086.wav,ok,30.38,
87,1,42,O relógio marcou exatamente sete horas da manhã,ajustado,artoodtoo_ft_e3,outputs\finetune\artoodtoo_ft_e3\checkpoints\checkpoint-3351,"A/B perceptivo documentado em outputs_unsloth_experimento/comparacao_audios.csv (unsloth_artoodtoo_model_1 vs baseline HF). | eval_loss_resumo.json: best_step=3351, best_eval_loss=5.1795. | Checkpoint epoch-end step 3351 (unico ponto de eval; menor eval_loss do run).",refs\9.wav,outputs_final_experiment\ajustado\v1\087.wav,ok,24.39,
87,2,123,O relógio marcou exatamente sete horas da manhã,ajustado,artoodtoo_ft_e3,outputs\finetune\artoodtoo_ft_e3\checkpoints\checkpoint-3351,"A/B perceptivo documentado em outputs_unsloth_experimento/comparacao_audios.csv (unsloth_artoodtoo_model_1 vs baseline HF). | eval_loss_resumo.json: best_step=3351, best_eval_loss=5.1795. | Checkpoint epoch-end step 3351 (unico ponto de eval; menor eval_loss do run).",refs\9.wav,outputs_final_experiment\ajustado\v2\087.wav,ok,24.25,
87,3,456,O relógio marcou exatamente sete horas da manhã,ajustado,artoodtoo_ft_e3,outputs\finetune\artoodtoo_ft_e3\checkpoints\checkpoint-3351,"A/B perceptivo documentado em outputs_unsloth_experimento/comparacao_audios.csv (unsloth_artoodtoo_model_1 vs baseline HF). | eval_loss_resumo.json: best_step=3351, best_eval_loss=5.1795. | Checkpoint epoch-end step 3351 (unico ponto de eval; menor eval_loss do run).",refs\9.wav,outputs_final_experiment\ajustado\v3\087.wav,ok,24.11,
88,1,42,O funcionário organizou os documentos para facilitar futuras consultas,ajustado,artoodtoo_ft_e3,outputs\finetune\artoodtoo_ft_e3\checkpoints\checkpoint-3351,"A/B perceptivo documentado em outputs_unsloth_experimento/comparacao_audios.csv (unsloth_artoodtoo_model_1 vs baseline HF). | eval_loss_resumo.json: best_step=3351, best_eval_loss=5.1795. | Checkpoint epoch-end step 3351 (unico ponto de eval; menor eval_loss do run).",refs\9.wav,outputs_final_experiment\ajustado\v1\088.wav,ok,26.7,
88,2,123,O funcionário organizou os documentos para facilitar futuras consultas,ajustado,artoodtoo_ft_e3,outputs\finetune\artoodtoo_ft_e3\checkpoints\checkpoint-3351,"A/B perceptivo documentado em outputs_unsloth_experimento/comparacao_audios.csv (unsloth_artoodtoo_model_1 vs baseline HF). | eval_loss_resumo.json: best_step=3351, best_eval_loss=5.1795. | Checkpoint epoch-end step 3351 (unico ponto de eval; menor eval_loss do run).",refs\9.wav,outputs_final_experiment\ajustado\v2\088.wav,ok,26.22,
88,3,456,O funcionário organizou os documentos para facilitar futuras consultas,ajustado,artoodtoo_ft_e3,outputs\finetune\artoodtoo_ft_e3\checkpoints\checkpoint-3351,"A/B perceptivo documentado em outputs_unsloth_experimento/comparacao_audios.csv (unsloth_artoodtoo_model_1 vs baseline HF). | eval_loss_resumo.json: best_step=3351, best_eval_loss=5.1795. | Checkpoint epoch-end step 3351 (unico ponto de eval; menor eval_loss do run).",refs\9.wav,outputs_final_experiment\ajustado\v3\088.wav,ok,26.41,
89,1,42,O jantar estava ótimo,ajustado,artoodtoo_ft_e3,outputs\finetune\artoodtoo_ft_e3\checkpoints\checkpoint-3351,"A/B perceptivo documentado em outputs_unsloth_experimento/comparacao_audios.csv (unsloth_artoodtoo_model_1 vs baseline HF). | eval_loss_resumo.json: best_step=3351, best_eval_loss=5.1795. | Checkpoint epoch-end step 3351 (unico ponto de eval; menor eval_loss do run).",refs\9.wav,outputs_final_experiment\ajustado\v1\089.wav,ok,2.56,
89,2,123,O jantar estava ótimo,ajustado,artoodtoo_ft_e3,outputs\finetune\artoodtoo_ft_e3\checkpoints\checkpoint-3351,"A/B perceptivo documentado em outputs_unsloth_experimento/comparacao_audios.csv (unsloth_artoodtoo_model_1 vs baseline HF). | eval_loss_resumo.json: best_step=3351, best_eval_loss=5.1795. | Checkpoint epoch-end step 3351 (unico ponto de eval; menor eval_loss do run).",refs\9.wav,outputs_final_experiment\ajustado\v2\089.wav,ok,2.89,
89,3,456,O jantar estava ótimo,ajustado,artoodtoo_ft_e3,outputs\finetune\artoodtoo_ft_e3\checkpoints\checkpoint-3351,"A/B perceptivo documentado em outputs_unsloth_experimento/comparacao_audios.csv (unsloth_artoodtoo_model_1 vs baseline HF). | eval_loss_resumo.json: best_step=3351, best_eval_loss=5.1795. | Checkpoint epoch-end step 3351 (unico ponto de eval; menor eval_loss do run).",refs\9.wav,outputs_final_experiment\ajustado\v3\089.wav,ok,1.77,
90,1,42,Será que ainda há vagas disponíveis?,ajustado,artoodtoo_ft_e3,outputs\finetune\artoodtoo_ft_e3\checkpoints\checkpoint-3351,"A/B perceptivo documentado em outputs_unsloth_experimento/comparacao_audios.csv (unsloth_artoodtoo_model_1 vs baseline HF). | eval_loss_resumo.json: best_step=3351, best_eval_loss=5.1795. | Checkpoint epoch-end step 3351 (unico ponto de eval; menor eval_loss do run).",refs\9.wav,outputs_final_experiment\ajustado\v1\090.wav,ok,3.56,
90,2,123,Será que ainda há vagas disponíveis?,ajustado,artoodtoo_ft_e3,outputs\finetune\artoodtoo_ft_e3\checkpoints\checkpoint-3351,"A/B perceptivo documentado em outputs_unsloth_experimento/comparacao_audios.csv (unsloth_artoodtoo_model_1 vs baseline HF). | eval_loss_resumo.json: best_step=3351, best_eval_loss=5.1795. | Checkpoint epoch-end step 3351 (unico ponto de eval; menor eval_loss do run).",refs\9.wav,outputs_final_experiment\ajustado\v2\090.wav,ok,2.78,
90,3,456,Será que ainda há vagas disponíveis?,ajustado,artoodtoo_ft_e3,outputs\finetune\artoodtoo_ft_e3\checkpoints\checkpoint-3351,"A/B perceptivo documentado em outputs_unsloth_experimento/comparacao_audios.csv (unsloth_artoodtoo_model_1 vs baseline HF). | eval_loss_resumo.json: best_step=3351, best_eval_loss=5.1795. | Checkpoint epoch-end step 3351 (unico ponto de eval; menor eval_loss do run).",refs\9.wav,outputs_final_experiment\ajustado\v3\090.wav,ok,3.28,
91,1,42,A entrega foi realizada com sucesso,ajustado,artoodtoo_ft_e3,outputs\finetune\artoodtoo_ft_e3\checkpoints\checkpoint-3351,"A/B perceptivo documentado em outputs_unsloth_experimento/comparacao_audios.csv (unsloth_artoodtoo_model_1 vs baseline HF). | eval_loss_resumo.json: best_step=3351, best_eval_loss=5.1795. | Checkpoint epoch-end step 3351 (unico ponto de eval; menor eval_loss do run).",refs\10.wav,outputs_final_experiment\ajustado\v1\091.wav,ok,2.41,
91,2,123,A entrega foi realizada com sucesso,ajustado,artoodtoo_ft_e3,outputs\finetune\artoodtoo_ft_e3\checkpoints\checkpoint-3351,"A/B perceptivo documentado em outputs_unsloth_experimento/comparacao_audios.csv (unsloth_artoodtoo_model_1 vs baseline HF). | eval_loss_resumo.json: best_step=3351, best_eval_loss=5.1795. | Checkpoint epoch-end step 3351 (unico ponto de eval; menor eval_loss do run).",refs\10.wav,outputs_final_experiment\ajustado\v2\091.wav,ok,1.84,
91,3,456,A entrega foi realizada com sucesso,ajustado,artoodtoo_ft_e3,outputs\finetune\artoodtoo_ft_e3\checkpoints\checkpoint-3351,"A/B perceptivo documentado em outputs_unsloth_experimento/comparacao_audios.csv (unsloth_artoodtoo_model_1 vs baseline HF). | eval_loss_resumo.json: best_step=3351, best_eval_loss=5.1795. | Checkpoint epoch-end step 3351 (unico ponto de eval; menor eval_loss do run).",refs\10.wav,outputs_final_experiment\ajustado\v3\091.wav,ok,1.69,
92,1,42,"Depois de comparar diferentes alternativas, escolhemos a solução que parecia mais adequada para o problema",ajustado,artoodtoo_ft_e3,outputs\finetune\artoodtoo_ft_e3\checkpoints\checkpoint-3351,"A/B perceptivo documentado em outputs_unsloth_experimento/comparacao_audios.csv (unsloth_artoodtoo_model_1 vs baseline HF). | eval_loss_resumo.json: best_step=3351, best_eval_loss=5.1795. | Checkpoint epoch-end step 3351 (unico ponto de eval; menor eval_loss do run).",refs\10.wav,outputs_final_experiment\ajustado\v1\092.wav,ok,38.5,
92,2,123,"Depois de comparar diferentes alternativas, escolhemos a solução que parecia mais adequada para o problema",ajustado,artoodtoo_ft_e3,outputs\finetune\artoodtoo_ft_e3\checkpoints\checkpoint-3351,"A/B perceptivo documentado em outputs_unsloth_experimento/comparacao_audios.csv (unsloth_artoodtoo_model_1 vs baseline HF). | eval_loss_resumo.json: best_step=3351, best_eval_loss=5.1795. | Checkpoint epoch-end step 3351 (unico ponto de eval; menor eval_loss do run).",refs\10.wav,outputs_final_experiment\ajustado\v2\092.wav,ok,38.39,
92,3,456,"Depois de comparar diferentes alternativas, escolhemos a solução que parecia mais adequada para o problema",ajustado,artoodtoo_ft_e3,outputs\finetune\artoodtoo_ft_e3\checkpoints\checkpoint-3351,"A/B perceptivo documentado em outputs_unsloth_experimento/comparacao_audios.csv (unsloth_artoodtoo_model_1 vs baseline HF). | eval_loss_resumo.json: best_step=3351, best_eval_loss=5.1795. | Checkpoint epoch-end step 3351 (unico ponto de eval; menor eval_loss do run).",refs\10.wav,outputs_final_experiment\ajustado\v3\092.wav,ok,38.86,
93,1,42,O teatro estava cheio naquela noite,ajustado,artoodtoo_ft_e3,outputs\finetune\artoodtoo_ft_e3\checkpoints\checkpoint-3351,"A/B perceptivo documentado em outputs_unsloth_experimento/comparacao_audios.csv (unsloth_artoodtoo_model_1 vs baseline HF). | eval_loss_resumo.json: best_step=3351, best_eval_loss=5.1795. | Checkpoint epoch-end step 3351 (unico ponto de eval; menor eval_loss do run).",refs\10.wav,outputs_final_experiment\ajustado\v1\093.wav,ok,3.44,
